"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#2> <hostCert#2>","pfe-det.ademe.fr/104.18.1.202","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDejCCAmKgAwIBAgIQf+UwvzMTQ77dghYQST2KGzANBgkqhkiG9w0BAQsFADBXMQswCQYDVQQGEwJCRTEZMBcGA1UEChMQR2xvYmFsU2lnbiBudi1zYTEQMA4GA1UECxMHUm9vdCBDQTEbMBkGA1UEAxMSR2xvYmFsU2lnbiBSb290IENBMB4XDTIzMTExNTAzNDMyMVoXDTI4MDEyODAwMDA0MlowRzELMAkGA1UEBhMCVVMxIjAgBgNVBAoTGUdvb2dsZSBUcnVzdCBTZXJ2aWNlcyBMTEMxFDASBgNVBAMTC0dUUyBSb290IFI0MHYwEAYHKoZIzj0CAQYFK4EEACIDYgAE83Rzp2iLYK5DuDXFgTB7S0md+8FhzubeRr1r1WEYNa5A3XP3iZEwWus87oV8okB2O6nGuEfYKueSkWpz6bFyOZ8pn6KY019eWIZlD6GEZQbR3IvJx3PIjGov5cSr0R2Ko4H/MIH8MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDwYDVR0TAQH/BAUwAwEB/zAdBgNVHQ4EFgQUgEzW63T/STaj1dj8tT7FavCUHYwwHwYDVR0jBBgwFoAUYHtmGkUNl8qJUC99BM00qP/8/UswNgYIKwYBBQUHAQEEKjAoMCYGCCsGAQUFBzAChhpodHRwOi8vaS5wa2kuZ29vZy9nc3IxLmNydDAtBgNVHR8EJjAkMCKgIKAehhxodHRwOi8vYy5wa2kuZ29vZy9yL2dzcjEuY3JsMBMGA1UdIAQMMAowCAYGZ4EMAQIBMA0GCSqGSIb3DQEBCwUAA4IBAQAYQrsPBtYDh5bjP2OBDwmkoWhIDDkic574y04tfzHpn+cJodI2D4SseesQ6bDrarZ7C30ddLibZatoKiws3UL9xnELz4ct92vID24FfVbiI1hY+SW6FoVHkNeWIP0GCbaM4C6uVdF5dTUsMVs/ZbzNnIdCp5Gxmx5ejvEau8otR/CskGN+hr/W5GvT1tMBjgWKZ1i4//emhA1JG1BbPzoLJQvyEotc03lXjTaCzv8mEbep8RqZ7a2CPsgRbuvTPBwcOMBBmuFeU88+FSBX6+7iP0il8b4Z0QFqIwwMHfs/L6K1vepuoxtGzi4CZ68zJpiq1UvSqTbFJjtbD4seiMHl\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#2>","pfe-det.ademe.fr/104.18.1.202","443","INFO","76B27B80A58027DC3CF1DA68DAC17010ED93997D0B603E2FADBE85012493B5A7","",""
"intermediate_cert_notBefore <#2> <hostCert#2>","pfe-det.ademe.fr/104.18.1.202","443","INFO","2023-11-15 03:43","",""
"intermediate_cert_notAfter <#2> <hostCert#2>","pfe-det.ademe.fr/104.18.1.202","443","OK","2028-01-28 00:00","",""
"intermediate_cert_expiration <#2> <hostCert#2>","pfe-det.ademe.fr/104.18.1.202","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#2>","pfe-det.ademe.fr/104.18.1.202","443","INFO","GTS Root R4 <-- GlobalSign Root CA","",""
"intermediate_cert_badOCSP <hostCert#2>","pfe-det.ademe.fr/104.18.1.202","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","pfe-det.ademe.fr/104.18.1.202","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","pfe-det.ademe.fr/104.18.1.202","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","pfe-det.ademe.fr/104.18.1.202","443","INFO","1789648062","",""
"ipv4_in_header","pfe-det.ademe.fr/104.18.1.202","443","MEDIUM","set-cookie: __cf_bm=po8BbQmepYgudCYvrlvkSoPLfiNvsox7eIVwrgmcz1Q-1789648062.4336483-1.0.1.1-ZRHmmFVUq7xe7MoxZC.sTwzgIY7tW92mb_JynHjy.l9U2SXmBfAQdvtWc12Mfb2h3MpgdPviQTedy5iTm4cSszUWzS26sXQvmzMHzzTImz4nAvZQ8JpxixVXeGtoeFHe; HttpOnly; SameSite=None; Secure; Path=/; Domain=ademe.fr; Expires=Thu, 17 Sep 2026 12:57:42 GMT (check if it's your IP address or e.g. a cluster IP)","","CWE-212"
"HSTS_time","pfe-det.ademe.fr/104.18.1.202","443","OK","186 days (=16070400 seconds) > 15552000 seconds","",""
"HSTS_subdomains","pfe-det.ademe.fr/104.18.1.202","443","OK","includes subdomains","",""
"HSTS_preload","pfe-det.ademe.fr/104.18.1.202","443","OK","domain IS marked for preloading","",""
"HPKP","pfe-det.ademe.fr/104.18.1.202","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","pfe-det.ademe.fr/104.18.1.202","443","INFO","cloudflare","",""
"banner_application","pfe-det.ademe.fr/104.18.1.202","443","INFO","No application banner found","",""
"cookie_count","pfe-det.ademe.fr/104.18.1.202","443","INFO","1 at '/'","",""
"cookie_secure","pfe-det.ademe.fr/104.18.1.202","443","OK","All (1) at '/' marked as secure","",""
"cookie_httponly","pfe-det.ademe.fr/104.18.1.202","443","OK","All (1) at '/' marked as HttpOnly","",""
"X-Frame-Options","pfe-det.ademe.fr/104.18.1.202","443","OK","sameorigin","",""
"X-Content-Type-Options","pfe-det.ademe.fr/104.18.1.202","443","OK","nosniff","",""
"Content-Security-Policy","pfe-det.ademe.fr/104.18.1.202","443","OK","frame-ancestors 'self' prod-eve.direct.prod.ademe-scw.fr pfe-det.ademe.fr;","",""
"Permissions-Policy","pfe-det.ademe.fr/104.18.1.202","443","OK","geolocation=(self), microphone=(), camera=(), fullscreen=*","",""
"X-XSS-Protection","pfe-det.ademe.fr/104.18.1.202","443","INFO","1; mode=block","",""
"Access-Control-Allow-Origin","pfe-det.ademe.fr/104.18.1.202","443","INFO","*","",""
"Referrer-Policy","pfe-det.ademe.fr/104.18.1.202","443","INFO","strict-origin","",""
"banner_reverseproxy","pfe-det.ademe.fr/104.18.1.202","443","INFO","--","","CWE-200"
"heartbleed","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","pfe-det.ademe.fr/104.18.1.202","443","OK","supported","","CWE-310"
"secure_client_renego","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","pfe-det.ademe.fr/104.18.1.202","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","pfe-det.ademe.fr/104.18.1.202","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","pfe-det.ademe.fr/104.18.1.202","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=D906080FDE6F77D19BFAFC01AED545753D82587AA891AFC7DFCE6DA624A82D2E","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","pfe-det.ademe.fr/104.18.1.202","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","pfe-det.ademe.fr/104.18.1.202","443","LOW","potentially vulnerable, uses obsolete TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","pfe-det.ademe.fr/104.18.1.202","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11_12","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_13_14","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_15","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chromium_137_win11","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_137_win11","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_8_win7","pfe-det.ademe.fr/104.18.1.202","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win10","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-edge_133_win11_23h2","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_ios_184","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_154_osx_1231","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_osx_154","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","pfe-det.ademe.fr/104.18.1.202","443","INFO","No connection","",""
"clientsimulation-java_80442","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1703","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_336","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","pfe-det.ademe.fr/104.18.1.202","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","pfe-det.ademe.fr/104.18.1.202","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","pfe-det.ademe.fr/104.18.1.202","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","pfe-det.ademe.fr/104.18.1.202","443","INFO","100","",""
"protocol_support_score_weighted","pfe-det.ademe.fr/104.18.1.202","443","INFO","30","",""
"key_exchange_score","pfe-det.ademe.fr/104.18.1.202","443","INFO","90","",""
"key_exchange_score_weighted","pfe-det.ademe.fr/104.18.1.202","443","INFO","27","",""
"cipher_strength_score","pfe-det.ademe.fr/104.18.1.202","443","INFO","60","",""
"cipher_strength_score_weighted","pfe-det.ademe.fr/104.18.1.202","443","INFO","24","",""
"final_score","pfe-det.ademe.fr/104.18.1.202","443","INFO","81","",""
"overall_grade","pfe-det.ademe.fr/104.18.1.202","443","OK","A+","",""
"service","pfe-det.ademe.fr/104.18.0.202","443","INFO","HTTP","",""
"pre_128cipher","pfe-det.ademe.fr/104.18.0.202","443","INFO","No 128 cipher limit bug","",""
"SSLv2","pfe-det.ademe.fr/104.18.0.202","443","OK","not offered","",""
"SSLv3","pfe-det.ademe.fr/104.18.0.202","443","OK","not offered","",""
"TLS1","pfe-det.ademe.fr/104.18.0.202","443","INFO","not offered","",""
"TLS1_1","pfe-det.ademe.fr/104.18.0.202","443","INFO","not offered","",""
"TLS1_2","pfe-det.ademe.fr/104.18.0.202","443","OK","offered","",""
"TLS1_3","pfe-det.ademe.fr/104.18.0.202","443","OK","offered with final","",""
"ALPN_HTTP2","pfe-det.ademe.fr/104.18.0.202","443","OK","h2","",""
"ALPN","pfe-det.ademe.fr/104.18.0.202","443","INFO","http/1.1","",""
"cipherlist_NULL","pfe-det.ademe.fr/104.18.0.202","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","pfe-det.ademe.fr/104.18.0.202","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","pfe-det.ademe.fr/104.18.0.202","443","OK","not offered","","CWE-327"
"cipherlist_LOW","pfe-det.ademe.fr/104.18.0.202","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","pfe-det.ademe.fr/104.18.0.202","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","pfe-det.ademe.fr/104.18.0.202","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","pfe-det.ademe.fr/104.18.0.202","443","INFO","not offered","",""
"cipherlist_STRONG_FS","pfe-det.ademe.fr/104.18.0.202","443","OK","offered","",""
"cipher_order-tls1_2","pfe-det.ademe.fr/104.18.0.202","443","OK","server","",""
"cipherorder_TLSv1_2","pfe-det.ademe.fr/104.18.0.202","443","INFO","ECDHE-ECDSA-AES128-GCM-SHA256","",""
"cipher_order","pfe-det.ademe.fr/104.18.0.202","443","OK","server -- TLS 1.3 client determined","",""
"FS","pfe-det.ademe.fr/104.18.0.202","443","OK","offered","",""
"FS_ciphers","pfe-det.ademe.fr/104.18.0.202","443","INFO","ECDHE-ECDSA-AES128-GCM-SHA256 ECDHE-ECDSA-AES128-SHA256 ECDHE-ECDSA-AES256-GCM-SHA384 ECDHE-ECDSA-AES256-SHA384","",""
"FS_KEMs","pfe-det.ademe.fr/104.18.0.202","443","LOW","No KEMs offered","",""
"FS_ECDHE_curves","pfe-det.ademe.fr/104.18.0.202","443","OK","prime256v1","",""
"TLS_extensions","pfe-det.ademe.fr/104.18.0.202","443","INFO","'server name/#0' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'compress_certificate/#27' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'next protocol/#13172' 'renegotiation info/#65281'","",""
"TLS_session_ticket","pfe-det.ademe.fr/104.18.0.202","443","INFO","valid for 64800 seconds only (<daily)","",""
"SSL_sessionID_support","pfe-det.ademe.fr/104.18.0.202","443","INFO","yes","",""
"sessionresumption_ticket","pfe-det.ademe.fr/104.18.0.202","443","INFO","supported","",""
"sessionresumption_ID","pfe-det.ademe.fr/104.18.0.202","443","INFO","not supported","",""
"TLS_timestamp","pfe-det.ademe.fr/104.18.0.202","443","INFO","random","",""
"certificate_compression","pfe-det.ademe.fr/104.18.0.202","443","INFO","0002/Brotli","",""
"clientAuth","pfe-det.ademe.fr/104.18.0.202","443","INFO","none","",""
"cert_numbers","pfe-det.ademe.fr/104.18.0.202","443","INFO","2","",""
"cert_signatureAlgorithm <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","OK","SHA256 with RSA","",""
"cert_keySize <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","734E2A8F4663185313496A65ABEFF7E3","",""
"cert_serialNumberLen <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","E88FAAB878D4D0B30BCE272D6ED5C9380248D770","",""
"cert_fingerprintSHA256 <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","D906080FDE6F77D19BFAFC01AED545753D82587AA891AFC7DFCE6DA624A82D2E","",""
"cert <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFAzCCA+ugAwIBAgIQc04qj0ZjGFMTSWplq+/34zANBgkqhkiG9w0BAQsFADA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXUjEwHhcNMjYwNzI0MjAzNjQ1WhcNMjYxMDIyMjEzNjM3WjAbMRkwFwYDVQQDExBwZmUtZGV0LmFkZW1lLmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAnTl12EZGjB5zoemBBhYft26FiiLoMb3GgCBgeDcOwa+cUmo3jIPXt90E7GbadbASKsHK5B55vDXHurzrm2NW/O48WLrijGK2RnjNHDe6IVO9+zpzXHimFP4gWd9tDuq8dlYxj0eVlhFtb/SxamfrW7lvoOHpYP8hGM/Pnd7nU1kYy1QqpMvE9AH2JpgTy6RHZgiWElJZxpf9W+emNJaCK6uw93EFdjqksbv5kcoRlXYPRPBBfU1tn54DeEQ7QpInGg4eNFApevRBNvY9ddVKRfgHMGv5H+s1q5kxYuRFMApyS56dO2O72eUMTuLoOQhOUlkk8U8wqvpQckDzr4mJlwIDAQABo4ICITCCAh0wDgYDVR0PAQH/BAQDAgWgMBMGA1UdJQQMMAoGCCsGAQUFBwMBMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFOADir/vU2KC/sE9kM903NN1l+AkMB8GA1UdIwQYMBaAFGZpSdTeKpyRA8+JDiS4DjADboguMDUGCCsGAQUFBwEBBCkwJzAlBggrBgEFBQcwAoYZaHR0cDovL2kucGtpLmdvb2cvd3IxLmNydDAbBgNVHREEFDASghBwZmUtZGV0LmFkZW1lLmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMDYGA1UdHwQvMC0wK6ApoCeGJWh0dHA6Ly9jLnBraS5nb29nL3dyMS9HN1NveV9kRlBxUS5jcmwwggEFBgorBgEEAdZ5AgQCBIH2BIHzAPEAdgCvZ4g7V7BO3Y+m2X72LqjrgQrHcWDwJF5V1gwv54WHOgAAAZ+WDzNXAAAEAwBHMEUCIQCLcAv8b7M4ZzyvSnka9sbDE+2yH1MF/8VMKqlbu7ti6AIgae6yoGMnwP+PNRNNcuRe7MYg4+dYVuWGENmC/2scyh0AdwDXbX0Q0af1d8LH6V/XAL/5gskzWmXh0LMBcxfAyMVpdwAAAZ+WDzKFAAAEAwBIMEYCIQC7ve48RcnW+3zmzJTm4L/nckA+r4UvzqLTRqREVONvsAIhAPgn99OXa8ve7ijSxLo6VLx/w+x2WFfuzX1/Y8141DxJMA0GCSqGSIb3DQEBCwUAA4IBAQCLmICxVCUq6Dku81gkb1bVPS5GZ4ZRaCMJ9G9LZj7tVEf0B2yoj14pKZMqNVAUNaCmjaWXgeKBlm9cz83C4KfKoVNzBnfYBOZlWie8b4u+ltG59WG/SX5Dgqe8hXpF2tKoVfnUasayS1jCfIQiT3O63FEKIUyel5V2WTHOd2AX/ZMR9sLJIEVtQpEcBl4kN6KoFHp/wpnROj9jaBEhpac8B2I/ruJpbi+OBbwa6Z1y2YzpjmjcAQU8fEp7LcG8j9+9mIBYffBU3Gvym9Fa7J0D6lyF2Pi5f4D/XVLmI76PHkk3W4337Oag2/0KAgjgX8ItF7D9Sq/DZS3/1V86Jk1E\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","OK","pfe-det.ademe.fr","",""
"cert_commonName_wo_SNI <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","pfe-det.ademe.fr","",""
"cert_trust <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","no","",""
"cert_expirationStatus <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","MEDIUM","expires < 60 days (35)","",""
"cert_notBefore <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","2026-07-24 20:36","",""
"cert_notAfter <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","MEDIUM","2026-10-22 21:36","",""
"cert_extlifeSpan <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","http://c.pki.goog/wr1/G7Soy_dFPqQ.crl","",""
"cert_ocspURL <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","--","",""
"OCSP_stapling <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","not offered","",""
"cert_mustStapleExtension <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","--","",""
"DNS_CAArecord <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","LOW","--","",""
"certificate_transparency <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","no","",""
"cert_caIssuers <hostCert#1>","pfe-det.ademe.fr/104.18.0.202","443","INFO","WR1 (Google Trust Services from US)","",""
